3	1203	2133
7	1203	463
3	1203	238
4	1203	183
4	1203	110
6	1203	549
3	1203	11
2	1203	102
2	1203	35
2	1203	312
2	1203	213
2	1203	7
2	1203	8
2	1203	107
3	1203	849
2	1203	490
2	1203	3173
2	17	774
2	0	58
2	0	774
2	25	15
3	10	774
3	24	774
2	774	11
3	774	27
2	774	86
3	774	1
2	774	114
4	774	2133
3	774	463
4	774	238
3	774	204
5	774	549
4	774	11
3	774	181
2	774	35
2	774	78
2	774	803
5	774	1000
2	86	114
2	86	204
5	114	2133
2	114	11
3	0	9
2	0	463
2	0	549
2	59	47
3	59	2133
2	12	47
2	12	463
4	9	2133
3	9	463
3	9	549
3	0	2133
4	47	2133
11	47	463
3	47	11
10	31	2133
12	31	463
2	31	238
2	31	549
2	31	11
2	31	4
16	52	2133
8	52	463
3	52	110
4	52	549
2	52	11
19	2133	238
8	2133	183
15	2133	204
25	2133	110
28	2133	549
13	2133	11
5	2133	63
7	2133	4
7	2133	14
4	2133	68
3	2133	20
6	2133	99
4	2133	102
2	2133	23
4	2133	181
3	2133	30
3	2133	803
3	2133	1000
2	2133	304
16	463	238
9	463	183
21	463	204
20	463	110
39	463	549
17	463	11
4	463	101
4	463	63
2	463	4
3	463	2
2	463	49
2	463	14
6	463	68
2	463	20
9	463	99
3	463	102
5	463	181
3	463	803
3	463	312
3	463	1000
3	463	11
3	3	110
4	3	11
2	3	102
7	238	11
4	238	63
3	238	102
3	238	181
2	238	785
2	238	3173
2	183	11
2	183	99
4	204	101
3	204	63
2	204	4
2	204	99
3	204	803
2	204	312
2	110	4
2	110	20
3	110	99
2	110	102
3	110	181
2	110	803
2	110	1000
2	110	149
2	110	3173
2	549	101
3	549	63
2	549	4
4	549	68
2	549	99
3	549	102
2	549	23
3	549	181
6	549	803
2	549	33
2	549	591
2	549	843
3	549	1609
3	549	3173
2	11	63
2	11	20
2	11	181
2	11	849
3	63	49
4	68	102
2	181	0
2	181	30
2	181	78
6	181	803
2	1	803
2	0	803
2	0	33
2	0	312
2	30	803
3	30	275
5	35	803
2	78	803
2	78	92
2	78	312
4	0	803
3	803	52
5	803	275
5	803	33
4	803	1
3	803	48
2	803	49
7	803	1000
2	803	7
3	803	1757
2	1	33
2	1	1000
2	92	47
2	52	47
3	52	1000
2	52	1757
2	52	142
3	275	1000
2	33	221
2	33	132
2	33	4
4	33	312
2	33	154
2	33	1000
2	48	47
2	48	312
2	48	1757
2	69	221
2	48	47
2	48	6
4	48	1000
3	81	312
2	81	14
2	16	312
3	16	1000
3	16	1757
2	47	312
2	47	1000
2	6	1000
2	221	0
3	221	1000
2	0	4
4	132	312
2	132	49
5	132	1000
4	7	1000
4	0	1000
2	4	1000
3	312	149
4	312	34
2	154	149
3	1000	50
11	1000	149
2	1000	34
2	1000	25
3	1000	2
2	1000	22
3	1000	76
2	1000	46
2	1000	56
2	1000	0
2	1000	14
6	1000	51
9	1000	202
5	1000	112
3	1000	213
2	1000	187
2	1000	1757
2	1000	23
2	34	0
2	76	60
3	76	213
2	46	14
2	56	60
2	56	202
2	60	0
2	48	51
2	48	51
2	51	0
2	21	1757
2	51	2
2	51	0
2	51	0
2	4	73
3	112	24
3	112	1757
2	73	1757
2	24	0
2	92	54
2	0	54
2	42	213
6	0	213
4	0	54
3	42	213
2	35	88
2	213	0
4	213	15
2	213	68
2	213	11
3	213	8
2	213	1757
2	54	123
2	2	68
2	34	15
4	15	180
2	1	180
2	180	25
4	180	50
2	180	61
2	180	60
2	25	11
2	68	29
2	68	121
2	29	0
2	29	47
3	50	11
3	120	11
2	0	7
2	0	187
2	0	69
2	0	121
2	0	2
3	46	187
2	46	61
3	46	20
2	46	2
2	7	121
2	7	61
2	7	11
2	7	1757
2	7	3173
4	187	121
3	187	61
3	187	2
2	187	25
2	69	61
2	10	11
2	121	32
2	121	20
4	121	2
3	61	2
2	61	0
2	61	45
2	60	11
2	60	2
4	32	11
5	32	2
2	32	1757
2	11	92
6	11	108
2	11	25
4	11	45
3	11	6
2	11	57
4	11	1757
2	11	123
2	2	92
3	2	108
2	2	25
2	2	0
3	2	18
2	2	2
2	2	123
2	92	25
2	92	45
2	108	45
2	108	785
2	45	1
2	45	1757
3	25	8
2	0	8
2	36	1
2	57	1757
2	57	123
4	42	1757
3	8	88
2	8	16
2	8	1757
3	8	123
2	88	1
2	88	16
2	88	11
2	88	1757
2	19	0
2	47	0
2	47	1757
2	0	41
2	0	1757
2	2	1757
3	11	1757
2	41	646
3	0	1757
2	0	123
6	44	1757
2	44	123
6	18	1757
8	2	1757
3	2	123
4	0	1757
4	1757	1
2	1757	0
2	1757	21
7	1757	142
4	1757	27
4	1757	0
2	1757	26
3	1757	646
2	1757	0
2	123	21
4	123	0
2	123	646
2	123	1609
2	0	646
2	26	33
2	26	203
2	33	38
4	33	646
3	53	203
2	53	646
3	16	24
2	16	0
3	16	203
6	16	646
2	16	30
2	24	203
5	24	646
2	24	0
2	21	646
7	38	646
2	0	203
4	0	646
3	646	0
5	646	1
4	646	0
2	646	30
2	646	56
3	646	94
3	646	131
2	646	403
2	2	0
2	0	30
2	30	79
2	30	73
2	94	591
2	131	1
2	131	9
2	131	21
2	131	73
2	37	591
2	3	21
2	3	591
2	0	77
3	30	161
2	2	77
2	2	1
2	16	1
2	0	49
8	49	591
3	591	152
2	591	849
2	591	3173
2	161	152
2	161	14
2	30	107
2	152	105
2	152	849
2	49	28
2	14	25
2	19	849
2	0	25
2	83	2
3	2	189
2	69	5
2	27	42
2	42	403
2	5	150
2	5	29
6	403	160
2	403	181
2	66	33
2	15	0
2	15	13
2	13	150
2	150	181
2	150	3173
2	3	11
2	23	181
4	181	29
3	181	0
3	29	1
2	29	8
2	49	136
2	122	151
2	0	136
2	38	136
2	38	30
2	28	19
3	151	849
5	1	8
3	1	849
6	136	8
2	136	3
2	136	849
2	30	0
4	30	8
5	8	107
3	8	849
2	8	266
3	1	849
2	0	97
5	107	13
2	107	97
2	107	40
2	13	1
2	13	849
2	3	1
2	1	97
2	97	1
3	38	849
2	36	849
2	36	366
4	40	849
2	45	849
6	40	849
4	1	849
2	23	3173
7	849	3
22	849	366
2	849	0
3	849	490
3	849	32
2	849	43
4	849	14
2	849	110
2	849	843
3	849	1609
2	849	410
4	849	3173
2	849	58
2	849	78
2	849	891
2	849	9
2	366	490
2	366	194
2	366	891
2	0	490
2	0	490
2	26	490
2	490	16
2	490	2
2	490	48
2	490	194
2	490	1609
3	490	891
2	194	785
3	194	1609
2	266	0
2	266	129
2	32	35
2	126	130
2	31	843
2	31	3173
4	125	514
2	125	1
2	125	99
2	62	514
8	43	514
13	14	514
2	14	6
2	14	0
2	514	3173
2	514	0
2	1	0
2	2	0
2	0	55
2	2	1
2	38	32
2	67	110
4	15	60
2	15	4
2	15	1
2	15	323
2	15	1609
2	60	13
2	60	54
2	60	1
3	13	1
3	4	1
3	1	3
3	1	8
2	1	29
2	1	323
3	1	843
3	1	1609
2	1	154
2	1	3173
4	3	29
2	3	323
7	3	843
2	3	10
2	8	30
4	8	323
13	8	843
2	8	1
2	8	37
2	8	1609
2	8	3173
8	29	323
10	29	843
2	29	1
3	29	1609
2	30	323
2	30	843
3	16	323
3	16	843
2	16	20
2	323	37
3	323	20
2	323	785
2	323	1609
2	323	11
2	323	2
2	323	891
3	843	37
8	843	20
5	843	1
2	843	785
4	843	1609
2	843	98
2	843	245
2	843	3173
2	843	340
2	0	1609
2	1	1609
2	20	1609
2	26	1609
5	1	2
3	1	785
6	1	1609
2	1	10
2	2	785
5	39	785
3	15	785
2	15	1609
3	15	98
2	15	2
2	9	785
3	0	1609
4	36	785
6	36	1609
3	785	25
4	785	11
2	785	11
4	785	33
3	785	84
5	785	98
3	785	10
3	785	245
4	785	153
4	785	154
2	785	0
2	785	2
2	785	112
2	785	182
2	785	377
6	1609	11
4	1609	11
4	1609	33
5	1609	84
8	1609	98
9	1609	2
9	1609	10
2	1609	0
2	1609	37
3	1609	32
8	1609	245
2	1609	153
7	1609	154
2	1609	48
3	1609	115
3	1609	238
2	1609	0
2	1609	107
2	1609	112
2	1609	182
3	1609	119
2	1609	20
4	1609	3173
2	1609	473
2	1609	340
2	1609	713
2	1609	697
2	75	33
3	33	10
2	2	115
5	10	0
4	10	245
5	0	245
3	32	153
5	70	153
2	70	115
8	245	153
3	245	7
2	245	25
14	245	154
3	245	115
2	245	2
2	245	33
7	153	115
4	25	115
3	115	2
2	115	84
2	115	182
4	2	87
2	2	17
4	238	20
5	238	16
4	238	0
2	238	58
2	238	84
2	20	58
2	107	84
2	72	224
4	72	112
3	0	24
2	224	0
4	224	34
2	224	182
6	112	0
2	112	34
2	112	0
3	112	102
2	112	59
6	112	182
4	112	119
2	0	102
3	0	182
2	0	20
3	34	59
2	34	182
2	0	182
3	102	59
4	102	182
2	102	119
2	59	119
2	59	460
2	59	2155
5	182	119
2	119	20
2	119	2
2	119	82
2	119	75
2	119	0
2	119	3173
2	0	3173
2	2	10
2	17	10
2	17	39
2	10	12
3	12	82
2	12	377
2	82	75
2	82	460
4	82	0
2	75	7
2	7	95
2	225	0
2	225	1
3	377	410
2	0	78
2	0	538
3	0	3173
2	31	24
2	103	0
2	103	56
2	103	46
2	55	0
3	106	15
3	106	410
2	106	2155
2	106	6
2	61	49
2	80	538
2	1	131
3	56	15
3	56	44
4	56	538
2	56	410
3	56	3173
3	0	15
4	0	131
4	0	538
4	0	410
4	15	53
2	15	131
6	15	538
5	15	410
3	15	859
2	15	53
2	15	3173
3	15	2155
4	49	538
4	49	410
3	49	66
2	49	3173
3	49	2155
5	44	538
3	44	410
3	44	3173
6	53	538
7	53	410
3	53	3173
2	53	2155
6	94	538
3	94	410
2	94	3173
12	131	538
13	131	410
4	131	859
2	131	162
4	131	2155
8	538	341
19	538	3173
11	538	2155
2	538	334
3	538	42
8	410	3
6	410	2
2	410	53
10	410	341
4	410	162
37	410	3173
2	410	14
4	410	49
3	410	95
19	410	2155
2	410	57
3	410	334
2	410	42
2	410	1
6	859	2
3	859	53
9	859	341
2	859	66
23	859	3173
3	859	95
16	859	2155
4	859	128
2	859	83
3	859	334
3	859	42
3	3	341
2	3	162
8	3	3173
4	3	2155
2	2	66
8	2	3173
3	2	2155
4	53	341
6	53	3173
2	53	2155
32	341	3173
3	341	14
2	341	49
2	341	6
15	341	2155
2	341	110
2	341	697
10	2	3173
4	2	2155
36	162	3173
3	162	95
13	162	2155
22	66	3173
6	66	2155
2	66	57
3	66	334
17	3173	6
18	3173	95
3	3173	0
124	3173	2155
11	3173	57
6	3173	37
9	3173	128
7	3173	83
12	3173	334
8	3173	42
5	3173	2
3	3173	1
2	3173	6
3	3173	112
2	3173	0
2	3173	19
3	3173	473
2	3173	2
3	3173	362
2	3173	177
2	3173	1508
2	3173	258
13	14	2155
5	49	2155
12	6	2155
16	95	2155
12	2155	57
14	2155	37
10	2155	128
14	2155	83
16	2155	334
5	2155	42
10	2155	2
3	2155	6
3	2155	112
2	2155	19
2	2155	192
2	2155	615
2	2155	35
3	57	334
4	37	334
4	128	334
4	128	2
3	128	1
3	128	112
2	334	1
2	334	6
2	42	19
2	8	0
2	1	32
2	91	0
2	4	84
2	172	32
2	113	64
2	64	29
2	4	473
5	4	96
3	4	2
9	473	2
2	473	0
2	473	362
5	96	2
4	31	2
4	2	1508
2	19	16
2	16	3
3	21	84
2	21	327
3	84	21
2	84	81
2	0	81
2	25	15
2	25	81
4	3	25
2	3	81
2	25	3
2	25	81
2	89	64
2	40	362
7	362	177
4	362	11
2	362	4
2	362	40
2	362	1508
5	64	177
3	64	105
3	64	1508
2	7	11
3	7	1508
2	7	70
4	177	105
2	177	232
2	11	105
2	4	0
2	4	40
2	1	19
2	0	105
2	82	105
2	105	0
3	105	1508
2	40	1508
2	0	1508
2	7	1508
61	327	1508
10	327	192
4	327	35
2	327	0
2	327	135
9	1508	0
3	1508	144
11	1508	35
3	1508	29
2	1508	17
2	1508	70
4	1508	18
5	1508	232
2	1508	19
3	1508	0
2	1508	101
3	1508	62
4	1508	19
4	1508	1
5	1508	615
3	1508	40
3	1508	100
2	1508	74
4	1508	110
2	1508	43
4	1508	304
2	1508	241
3	1508	891
3	192	0
2	192	29
2	192	19
3	192	615
2	192	241
2	192	507
2	0	615
2	144	232
4	35	232
2	35	615
3	29	232
2	29	74
2	29	175
2	70	232
2	70	304
2	18	340
2	232	0
2	232	615
2	232	40
2	232	100
2	232	110
2	232	304
3	232	163
3	19	19
2	19	70
2	19	43
2	0	615
2	0	40
4	101	615
4	101	40
2	101	304
2	62	62
4	62	40
2	62	175
2	62	110
2	42	19
3	62	19
2	62	74
2	62	304
5	19	615
2	19	74
3	19	110
3	70	175
4	70	110
4	70	304
2	70	241
3	70	58
5	1	43
11	1	304
3	615	43
27	615	304
6	615	241
2	615	152
2	615	507
2	40	43
18	40	304
2	40	241
2	40	340
2	40	507
11	100	304
3	74	304
2	74	62
4	175	163
2	175	152
2	110	241
2	110	507
2	7	507
4	304	163
3	304	241
4	304	340
4	304	507
2	304	891
3	163	62
6	163	340
3	163	0
3	241	340
2	241	0
2	241	152
2	241	891
2	62	507
3	340	152
7	340	507
3	340	32
3	340	58
2	340	55
2	340	891
2	340	378
2	0	54
2	0	152
2	0	507
2	54	152
3	54	507
5	15	507
2	15	507
5	152	0
4	152	20
2	152	39
4	152	32
2	152	20
3	507	33
5	507	53
12	507	0
6	507	20
3	507	39
6	507	15
2	507	49
8	507	32
2	507	15
6	507	58
2	507	26
4	20	53
2	20	20
2	53	15
2	39	47
2	15	32
3	32	72
2	32	20
2	32	15
3	32	58
2	32	13
2	72	14
2	72	58
2	15	9
2	58	9
3	9	17
2	47	50
2	55	78
2	55	891
2	55	9
3	78	35
2	78	3
8	78	891
4	0	891
2	35	61
11	35	891
2	3	891
14	98	891
2	98	0
5	2	891
3	2	126
7	891	0
9	891	22
7	891	22
9	891	126
12	891	130
3	891	9
2	891	24
2	891	14
2	891	71
2	891	1271
2	891	77
2	0	126
2	0	130
2	126	33
2	130	20
2	71	9
2	24	0
2	9	193
4	108	0
2	108	145
7	193	0
2	193	19
2	193	67
2	193	36
3	19	43
2	19	378
2	19	306
2	67	15
2	67	3
2	36	43
2	36	0
2	0	1
2	1	207
2	95	12
5	95	122
3	95	207
3	95	40
2	95	141
2	95	169
2	95	75
2	95	99
3	122	207
2	122	40
5	122	141
2	122	378
2	1	207
2	25	40
6	207	40
4	207	141
7	207	378
2	207	112
2	207	330
3	40	378
2	40	99
2	141	330
2	141	99
2	141	792
4	378	112
4	378	3
4	378	169
3	378	330
3	378	107
3	112	169
2	3	56
2	3	249
2	169	39
2	169	45
2	39	129
2	39	330
2	39	697
2	19	75
4	129	330
3	129	306
2	35	107
2	35	713
3	330	8
9	330	306
2	330	29
3	330	129
2	330	107
7	330	713
2	330	145
3	330	99
6	56	306
3	56	107
7	56	713
12	75	306
2	75	129
5	75	713
2	75	298
2	75	40
2	8	713
4	306	35
3	306	145
7	306	99
2	29	99
5	129	99
2	107	12
4	107	145
8	107	99
2	107	0
2	713	3
3	713	12
9	713	145
24	713	99
5	713	0
5	713	298
2	713	176
2	713	0
2	713	792
2	713	37
2	713	703
3	14	99
3	35	99
2	145	149
2	145	235
2	99	149
2	99	87
2	99	22
2	99	792
2	99	0
2	99	565
3	149	176
2	149	249
2	149	792
2	23	59
3	33	21
2	59	33
5	87	298
2	0	3
2	0	31
2	3	298
2	3	176
4	39	176
2	39	1
2	31	176
7	298	1
2	298	6
2	298	0
2	298	1271
4	176	1
3	176	151
2	176	66
2	176	21
2	176	35
2	0	1
2	1	17
5	1	249
2	1	792
2	1	449
2	1	317
2	151	249
2	151	317
2	66	19
2	1	249
3	0	249
4	249	41
4	249	85
2	249	1
3	249	33
2	249	21
2	249	162
2	249	112
2	2	792
2	1	792
3	33	26
2	33	1
2	33	144
3	21	51
2	21	91
9	21	792
2	21	36
2	21	0
2	1	91
7	1	792
5	51	792
15	91	792
8	792	26
2	792	36
4	792	18
3	792	317
2	792	1271
2	26	138
2	36	60
2	18	449
2	18	60
6	221	449
2	221	1
2	221	15
2	221	258
2	32	1
5	449	317
3	449	60
2	449	15
2	449	16
2	449	10
4	317	1
2	317	52
3	317	8
2	317	0
2	317	26
2	317	490
2	10	30
2	15	8
5	30	8
2	30	0
4	8	0
2	8	21
2	60	0
3	0	0
2	0	50
3	0	162
2	21	50
2	22	162
3	77	162
2	162	45
3	162	525
2	11	1271
2	16	1271
2	21	1271
2	29	1271
4	138	31
2	138	40
2	38	40
2	38	9
2	31	490
2	0	235
2	235	9
3	235	24
4	6	20
2	13	490
2	13	525
4	315	525
2	315	189
7	20	525
6	20	1271
2	20	37
2	490	1
2	490	20
2	490	130
9	490	175
3	490	89
3	490	24
11	490	1271
2	490	50
2	490	144
9	525	1
7	525	20
2	525	17
5	525	130
14	525	175
5	525	89
4	525	350
9	525	24
16	525	1271
2	525	130
2	525	144
2	525	294
2	525	106
2	525	222
6	1	1271
2	1	343
2	20	89
2	20	1271
2	17	1271
11	130	1271
2	175	24
2	89	61
6	24	61
3	24	0
2	24	130
2	24	0
2	24	50
3	24	10
2	24	1365
3	24	343
14	1271	61
4	1271	1
5	1271	0
5	1271	1
5	1271	37
3	1271	130
2	1271	0
8	1271	50
8	1271	10
7	1271	144
2	1271	294
3	1271	1
2	1271	69
3	1271	389
2	1271	279
2	1271	703
2	1271	1365
2	1271	427
2	61	10
2	1	0
2	50	73
4	11	10
2	10	1
4	10	144
2	10	1
2	10	69
2	10	389
2	144	107
2	294	20
2	294	279
2	1	53
2	1	279
3	73	8
2	69	108
2	69	2
2	36	0
2	36	19
3	33	59
2	108	42
2	108	389
2	22	107
5	2	59
2	20	2
2	20	389
2	16	279
3	19	389
2	19	279
12	389	107
3	389	52
2	389	22
2	389	29
2	389	538
2	279	52
3	279	2
3	279	1
2	279	55
2	107	0
2	107	94
2	0	94
2	24	1
3	24	94
4	1	189
2	1	1365
3	1	343
4	94	189
2	94	703
2	94	343
6	189	703
2	703	51
7	703	538
3	703	114
3	703	115
2	703	185
4	703	343
3	703	427
2	703	0
2	703	697
2	55	51
2	55	538
2	0	51
2	0	538
2	0	112
3	51	1365
3	51	343
5	538	88
3	538	8
5	538	21
4	538	115
5	538	0
3	538	146
3	538	0
2	538	61
2	538	43
8	538	1365
10	538	343
2	538	326
2	114	115
2	114	43
4	114	1365
5	114	343
2	114	116
2	114	427
3	88	1365
2	18	1
2	18	1365
2	8	1365
2	8	427
3	21	43
2	115	1
8	115	1365
7	115	343
3	115	427
2	0	65
5	0	1365
2	0	343
3	146	1365
6	146	343
2	0	65
2	0	0
3	0	61
3	0	1365
7	0	343
2	0	116
2	0	344
2	185	61
2	185	1
4	185	1365
4	185	343
2	185	0
2	65	65
4	65	1365
2	65	343
2	116	343
2	0	1365
4	61	1365
2	61	343
2	1	1
4	1	1365
5	1	343
2	1	116
2	1	427
2	1	112
3	1	1365
2	1	343
2	65	1365
2	65	343
2	28	43
4	28	1365
3	28	343
4	17	1365
2	17	343
2	17	427
2	46	1365
2	46	343
3	1365	80
7	1365	112
3	1365	23
5	1365	326
2	1365	125
6	1365	101
2	1365	28
2	1365	54
4	1365	106
2	1365	3
2	1365	23
2	1365	85
5	343	80
10	343	112
11	343	326
3	343	125
2	343	106
2	343	314
2	343	48
2	343	344
4	343	822
2	343	258
3	343	165
2	343	697
2	343	485
2	343	573
3	116	326
2	116	101
2	116	565
7	427	326
2	427	125
2	427	106
3	427	344
2	427	71
3	80	25
2	112	23
2	112	326
4	326	101
2	326	1
2	326	106
2	326	75
5	125	101
4	101	54
2	101	314
2	101	39
2	106	344
4	27	314
3	27	75
3	27	822
4	314	3
4	314	75
11	314	344
14	314	565
2	314	26
5	314	11
12	314	822
4	314	2
2	314	13
2	314	56
2	314	14
5	314	697
2	314	485
3	6	3
2	6	25
5	6	565
7	6	822
2	114	3
2	114	33
2	114	48
3	114	75
2	114	344
2	114	565
3	114	822
2	103	79
6	103	344
3	103	565
2	103	39
2	3	344
2	3	565
2	25	75
3	25	344
4	25	565
4	25	822
2	16	565
3	79	344
4	79	565
3	79	822
3	33	344
2	33	565
2	33	11
8	48	565
2	48	80
2	75	822
8	344	26
8	344	11
20	344	822
2	344	23
3	344	2
2	344	39
2	344	258
2	344	85
3	565	3
5	565	48
2	565	23
3	565	2
6	565	56
2	565	258
4	565	176
2	565	38
2	565	85
3	565	697
2	11	0
2	11	56
2	11	107
3	11	258
2	11	171
2	822	3
5	822	48
4	822	0
8	822	23
9	822	2
5	822	0
2	822	72
5	822	56
9	822	39
2	822	63
4	822	71
3	822	13
2	822	56
3	822	77
5	822	258
2	822	70
3	822	165
4	822	697
2	822	78
2	822	89
2	21	56
3	48	39
2	0	39
2	23	0
2	23	39
3	2	39
2	2	0
2	2	258
2	2	62
2	0	71
2	56	107
2	39	107
2	39	13
3	39	56
4	39	258
2	39	22
3	39	697
2	63	107
2	71	107
3	71	56
3	71	258
3	107	258
3	107	55
2	107	49
2	107	36
2	0	36
2	258	32
3	258	36
2	27	38
5	40	176
2	39	1
2	39	32
3	176	38
5	176	32
4	176	36
3	176	697
3	1	36
2	24	36
2	24	85
2	38	36
2	38	85
2	38	697
2	32	697
2	32	211
2	36	14
2	36	15
4	36	697
2	85	26
3	85	697
2	27	47
2	14	0
2	47	3
3	0	697
8	15	697
2	15	12
5	43	697
4	0	697
3	165	56
2	165	20
3	165	7
2	697	9
4	697	2
2	697	3
2	697	47
2	697	32
2	697	15
2	697	44
6	697	20
8	697	7
2	697	21
2	697	62
3	697	15
2	697	15
3	697	6
2	697	58
4	697	0
2	2	14
2	3	12
2	3	25
2	3	56
2	47	36
2	32	15
2	15	90
2	44	20
2	56	20
2	56	70
2	62	24
2	62	15
2	62	0
2	29	49
2	60	27
2	15	0
2	15	24
2	24	45
2	2	25
2	78	25
2	78	0
2	78	6
3	78	485
2	25	111
2	0	289
2	0	4
2	6	90
2	24	211
2	24	0
2	211	89
2	211	43
2	211	55
3	211	245
4	211	485
2	211	171
3	111	89
4	111	90
3	111	58
3	111	100
2	111	0
2	111	245
2	60	89
2	60	90
2	60	236
3	48	130
2	48	50
2	48	15
3	89	116
3	89	485
2	90	236
2	90	50
2	90	43
2	90	55
2	90	45
2	90	0
3	130	45
2	130	58
3	116	15
2	116	43
2	116	245
2	77	55
3	77	0
2	77	573
2	50	43
3	50	32
2	50	55
2	50	0
2	4	45
2	4	0
2	15	55
2	15	100
2	15	0
2	43	100
2	43	31
4	32	100
2	45	14
2	45	245
2	58	18
2	58	245
2	0	31
2	0	485
2	4	245
3	47	245
2	31	25
2	31	7
2	31	485
2	31	573
2	51	573
2	16	245
2	113	245
3	28	245
3	28	485
5	14	485
2	14	297
2	245	66
5	245	485
2	245	25
2	245	289
2	245	171
2	245	42
2	245	92
2	30	1
2	30	485
3	66	485
2	66	25
2	1	1
4	1	485
2	1	171
2	20	56
4	485	25
16	485	289
8	485	171
2	485	0
2	2	289
3	25	289
2	12	289
2	289	222
2	171	42
3	171	47
3	171	222
2	47	222
6	4	573
3	2	47
4	2	297
2	2	0
2	2	45
6	2	573
2	2	85
2	222	47
5	222	297
2	222	0
3	222	31
9	222	573
2	222	55
5	222	46
3	222	29
7	222	96
2	222	97
3	222	85
2	1	297
3	92	47
6	92	573
2	92	96
2	92	97
3	92	155
5	47	573
5	297	573
2	297	101
3	297	96
2	297	0
3	0	573
3	0	46
2	0	96
2	0	40
2	0	155
2	83	46
2	83	29
2	31	573
2	31	46
3	31	29
2	0	29
3	45	573
2	45	101
9	573	46
5	573	29
2	573	101
5	573	97
3	573	42
2	573	8
3	573	19
2	573	85
2	573	26
2	13	55
2	18	55
2	85	40
2	7	155
3	155	41
2	289	192
3	222	150
2	573	192
2	85	192
3	0	150
2	0	52
2	0	150
2	0	0
3	155	150
4	155	192
2	5	192
2	102	192
2	63	142
2	12	199
2	1	478
3	125	67
2	514	484
2	843	31
2	843	183
4	56	391
2	53	391
3	94	391
19	131	391
9	538	391
15	410	391
6	859	391
8	3173	391
2	42	391
2	105	1212
2	778	409
2	272	0
2	495	703
2	836	96
2	211	194
2	891	1
2	389	150
2	39	214
2	1305	2
2	10	4
2	163	47
3	649	2232
2	36	2232
2	652	2232
3	313	2232
2	17	2232
2	68	2232
3	68	2232
3	161	2232
2	162	2232
2	378	16
3	129	4
3	22	622
2	102	409
2	280	409
2	412	421
2	0	409
2	251	622
2	0	416
2	249	165
2	18	17
2	2	80
4	72	23
2	72	111
2	7	60
3	23	292
2	24	71
2	111	4
2	59	292
2	292	104
3	292	1191
2	104	13
2	0	43
2	11	151
4	34	151
2	34	89
2	0	52
2	0	74
2	30	129
2	41	52
2	41	65
2	52	65
2	151	4
2	151	57
2	151	60
2	151	28
4	89	74
2	17	4
2	29	4
2	29	220
2	4	50
2	4	60
2	4	164
2	31	57
3	57	60
2	60	26
2	59	54
2	160	108
2	68	45
2	30	45
5	108	45
2	108	0
2	108	58
2	28	39
2	15	13
3	39	13
3	11	164
2	11	268
3	164	5
3	164	6
2	164	782
2	0	5
2	5	418
2	71	145
2	71	169
2	43	145
2	0	418
3	11	418
4	145	418
2	145	1191
2	418	0
2	418	169
3	418	337
2	418	1607
3	1	268
5	169	268
2	169	84
3	169	177
2	169	168
2	22	0
3	37	0
2	37	458
3	0	84
2	0	0
2	0	354
4	268	84
3	268	72
2	268	0
2	268	177
2	268	1
2	268	280
2	268	354
5	268	337
3	268	1607
3	268	351
2	268	168
2	84	177
2	84	113
3	84	337
2	84	128
2	0	1607
4	0	337
4	0	280
3	0	113
7	0	354
6	0	337
9	177	280
7	177	113
18	177	354
10	177	337
3	177	334
2	177	380
2	177	1607
2	177	278
3	1	280
4	1	113
5	1	354
3	1	337
2	1	334
2	27	280
2	27	113
2	280	1921
2	280	35
2	280	8
2	280	334
2	280	1607
2	280	128
3	113	1191
2	113	164
2	113	380
4	113	1607
2	113	351
4	354	51
2	354	2
3	354	8
2	354	118
2	354	868
2	354	782
2	354	380
2	354	1607
2	354	3
4	337	3
7	337	2
7	337	118
6	337	868
3	337	1191
2	337	3
2	337	169
2	337	0
6	337	8
4	337	782
2	337	164
4	337	334
4	337	0
6	337	380
15	337	1607
8	337	351
2	337	12
2	337	128
3	337	278
2	337	51
2	337	167
2	337	52
2	337	239
5	51	2
4	51	8
2	51	868
3	51	1921
6	51	1191
4	51	415
2	51	35
2	51	3
5	51	8
3	51	782
2	51	164
2	51	0
3	51	380
11	51	1607
2	51	5
2	51	351
2	51	278
2	51	111
2	31	8
2	31	868
2	31	1191
2	31	415
2	31	782
2	31	0
5	31	1607
2	31	351
2	31	278
2	31	51
2	31	186
4	3	868
5	3	1921
5	3	1191
2	3	415
3	3	35
4	3	169
3	3	0
2	3	782
2	3	164
5	3	334
2	3	380
7	3	1607
2	3	278
7	2	1921
10	2	1191
2	2	415
5	2	35
4	2	3
3	2	169
2	2	0
5	2	8
5	2	782
3	2	164
5	2	334
7	2	0
4	2	380
5	2	1607
2	2	128
6	2	278
8	8	1921
16	8	1191
7	8	415
9	8	35
2	8	3
4	8	169
3	8	0
7	8	8
10	8	782
9	8	164
13	8	334
5	8	0
8	8	380
11	8	1607
2	8	278
2	8	51
2	8	0
7	118	1921
19	118	1191
6	118	415
6	118	35
5	118	3
4	118	169
8	118	782
4	118	164
7	118	334
3	118	0
5	118	380
7	118	1607
2	118	5
2	118	278
8	868	1921
45	868	1191
19	868	415
11	868	35
15	868	3
12	868	169
7	868	0
14	868	8
27	868	782
12	868	164
27	868	334
16	868	0
3	868	307
19	868	380
26	868	1607
2	868	5
8	868	351
6	868	278
2	868	51
4	868	168
2	868	304
2	868	475
2	868	901
2	868	11
2	868	376
3	168	35
4	168	3
5	168	169
3	168	0
5	168	8
