3.06e-27	1.19e-26	26.51	25.93
2.67e-10	5.34e-10	9.57	9.27
1.71e-05	1.87e-05	4.77	4.73
2.15e-06	2.56e-06	5.67	5.59
4.08e-09	7.02e-09	8.39	8.15
2.22e-14	6.09e-14	13.65	13.22
5.34e-10	1.03e-09	9.27	8.99
0	0	1000	1000
0	0	1000	1000
2.93e-11	6.46e-11	10.53	10.19
0	0	1000	1000
0	0	1000	1000
1.81e-13	4.71e-13	12.74	12.33
7.34e-15	2.06e-14	14.13	13.69
4.34e-05	4.62e-05	4.36	4.34
1.85e-70	8.56e-70	69.73	69.07
8.06e-12	1.87e-11	11.09	10.73
9.3e-07	1.16e-06	6.03	5.94
1.19e-08	1.91e-08	7.93	7.72
2.83e-31	1.15e-30	30.55	29.94
4.73e-06	5.43e-06	5.32	5.26
0.000189	0.000195	3.72	3.71
0	0	1000	1000
0	0	1000	1000
1.29e-93	6.06e-93	92.89	92.22
3.25e-10	6.44e-10	9.49	9.19
8.81e-31	3.56e-30	30.06	29.45
2.7e-62	1.24e-61	61.57	60.91
2.85e-15	8.17e-15	14.55	14.09
4.67e-08	6.92e-08	7.33	7.16
9.52e-10	1.78e-09	9.02	8.75
0	0	1000	1000
3.55e-46	1.57e-45	45.45	44.8
0	0	1000	1000
1.67e-241	7.95e-241	240.78	240.1
7.2e-29	2.85e-28	28.14	27.54
7.46e-16	2.2e-15	15.13	14.66
1.07e-19	3.6e-19	18.97	18.44
3.45e-16	1.03e-15	15.46	14.99
3.14e-22	1.12e-21	21.5	20.95
2.59e-21	9.06e-21	20.59	20.04
0	0	1000	1000
0	0	1000	1000
1.03e-06	1.27e-06	5.99	5.9
4.01e-06	4.64e-06	5.4	5.33
0	0	1000	1000
1.17e-05	1.3e-05	4.93	4.89
0.000288	0.000295	3.54	3.53
6.87e-08	9.95e-08	7.16	7
0.000132	0.000136	3.88	3.87
0.00104	0.00105	2.98	2.98
0.0603	0.0603	1.22	1.22
0.00218	0.00219	2.66	2.66
2.44e-48	1.09e-47	47.61	46.96
3.37e-13	8.62e-13	12.47	12.06
0	0	1000	1000
5.25e-43	2.3e-42	42.28	41.64
6.9e-34	2.87e-33	33.16	32.54
1.87e-43	8.23e-43	42.73	42.08
6.97e-24	2.57e-23	23.16	22.59
8.06e-38	3.44e-37	37.09	36.46
7.27e-34	3.02e-33	33.14	32.52
1.51e-13	3.94e-13	12.82	12.4
0	0	1000	1000
1.13e-10	2.34e-10	9.95	9.63
1.27e-06	1.55e-06	5.9	5.81
5.41e-06	6.17e-06	5.27	5.21
0.000568	0.000578	3.25	3.24
0.00556	0.00558	2.25	2.25
1.88e-05	2.05e-05	4.73	4.69
6.09e-10	1.17e-09	9.22	8.93
3.76e-14	1.02e-13	13.43	12.99
6.06e-12	1.42e-11	11.22	10.85
0	0	1000	1000
0	0	1000	1000
2.63e-10	5.27e-10	9.58	9.28
0	0	1000	1000
1.14e-08	1.84e-08	7.94	7.74
2.01e-09	3.61e-09	8.7	8.44
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
2.86e-10	5.69e-10	9.54	9.24
9.95e-08	1.41e-07	7	6.85
1.74e-07	2.38e-07	6.76	6.62
1.12e-08	1.8e-08	7.95	7.74
9.14e-09	1.49e-08	8.04	7.83
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
9.86e-05	0.000103	4.01	3.99
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
2.8e-10	5.59e-10	9.55	9.25
4.91e-12	1.16e-11	11.31	10.94
4.29e-13	1.09e-12	12.37	11.96
1.53e-07	2.11e-07	6.82	6.68
4.29e-13	1.09e-12	12.37	11.96
1.54e-07	2.12e-07	6.81	6.67
0	0	1000	1000
4.3e-10	8.38e-10	9.37	9.08
1.33e-08	2.12e-08	7.88	7.67
0	0	1000	1000
1.33e-10	2.74e-10	9.88	9.56
1.23e-11	2.81e-11	10.91	10.55
1.33e-08	2.12e-08	7.88	7.67
1.08e-07	1.52e-07	6.97	6.82
6.95e-07	8.77e-07	6.16	6.06
1.92e-20	6.61e-20	19.72	19.18
2.6e-16	7.81e-16	15.59	15.11
5.35e-09	9.05e-09	8.27	8.04
6.95e-07	8.77e-07	6.16	6.06
0.000984	0.000995	3.01	3
4.81e-18	1.55e-17	17.32	16.81
2.64e-11	5.86e-11	10.58	10.23
7.99e-08	1.15e-07	7.1	6.94
1.58e-11	3.57e-11	10.8	10.45
6.75e-11	1.44e-10	10.17	9.84
6.92e-10	1.32e-09	9.16	8.88
2.11e-13	5.47e-13	12.68	12.26
5.68e-06	6.47e-06	5.25	5.19
4.1e-09	7.05e-09	8.39	8.15
0	0	1000	1000
6.39e-11	1.36e-10	10.19	9.87
0	0	1000	1000
0	0	1000	1000
2.47e-07	3.32e-07	6.61	6.48
0	0	1000	1000
3.58e-07	4.7e-07	6.45	6.33
1.21e-05	1.34e-05	4.92	4.87
0	0	1000	1000
3.26e-07	4.29e-07	6.49	6.37
2.3e-172	1.09e-171	171.64	170.96
2.65e-30	1.07e-29	29.58	28.97
2.74e-14	7.48e-14	13.56	13.13
0	0	1000	1000
6.57e-06	7.43e-06	5.18	5.13
0	0	1000	1000
9.28e-07	1.15e-06	6.03	5.94
4.5e-35	1.89e-34	34.35	33.72
7.03e-09	1.17e-08	8.15	7.93
2.11e-06	2.51e-06	5.68	5.6
3.72e-05	3.98e-05	4.43	4.4
7.33e-13	1.83e-12	12.13	11.74
1.56e-10	3.21e-10	9.81	9.49
2.65e-06	3.12e-06	5.58	5.51
0	0	1000	1000
7.77e-05	8.16e-05	4.11	4.09
7.26e-08	1.05e-07	7.14	6.98
9.29e-13	2.3e-12	12.03	11.64
0	0	1000	1000
2.02e-08	3.14e-08	7.69	7.5
1.9e-08	2.97e-08	7.72	7.53
3.09e-07	4.09e-07	6.51	6.39
4.16e-05	4.44e-05	4.38	4.35
1.37e-09	2.51e-09	8.86	8.6
1.4e-05	1.54e-05	4.86	4.81
8.13e-08	1.16e-07	7.09	6.93
0.00044	0.000448	3.36	3.35
0.000209	0.000215	3.68	3.67
0	0	1000	1000
1.02e-07	1.43e-07	6.99	6.84
4.28e-08	6.38e-08	7.37	7.2
1.5e-07	2.08e-07	6.82	6.68
7.22e-06	8.14e-06	5.14	5.09
3.19e-05	3.43e-05	4.5	4.46
0	0	1000	1000
3.76e-06	4.36e-06	5.42	5.36
6.88e-15	1.94e-14	14.16	13.71
1.53e-06	1.86e-06	5.81	5.73
2.54e-11	5.64e-11	10.6	10.25
1.5e-08	2.37e-08	7.82	7.62
8.44e-08	1.21e-07	7.07	6.92
8.83e-07	1.1e-06	6.05	5.96
1.52e-06	1.84e-06	5.82	5.74
1.2e-07	1.68e-07	6.92	6.77
0	0	1000	1000
6.85e-05	7.21e-05	4.16	4.14
2.85e-07	3.79e-07	6.54	6.42
1.81e-06	2.17e-06	5.74	5.66
2.19e-06	2.6e-06	5.66	5.58
1.68e-05	1.84e-05	4.78	4.74
4.91e-09	8.36e-09	8.31	8.08
3.18e-15	9.1e-15	14.5	14.04
5.64e-09	9.5e-09	8.25	8.02
2.11e-09	3.77e-09	8.68	8.42
0	0	1000	1000
0	0	1000	1000
2.68e-11	5.95e-11	10.57	10.23
4.17e-16	1.24e-15	15.38	14.91
3.17e-06	3.71e-06	5.5	5.43
4.88e-08	7.21e-08	7.31	7.14
5.7e-17	1.76e-16	16.24	15.75
3.93e-07	5.13e-07	6.41	6.29
1.55e-07	2.13e-07	6.81	6.67
2.01e-09	3.61e-09	8.7	8.44
1.24e-13	3.26e-13	12.91	12.49
6.97e-08	1.01e-07	7.16	7
1.19e-06	1.46e-06	5.93	5.84
3.87e-18	1.25e-17	17.41	16.9
6.3e-09	1.06e-08	8.2	7.98
7.07e-13	1.77e-12	12.15	11.75
1.62e-10	3.33e-10	9.79	9.48
5.92e-15	1.67e-14	14.23	13.78
3.57e-13	9.1e-13	12.45	12.04
9.52e-07	1.18e-06	6.02	5.93
5.71e-12	1.34e-11	11.24	10.87
0	0	1000	1000
0	0	1000	1000
1.61e-09	2.93e-09	8.79	8.53
1.94e-78	9.01e-78	77.71	77.05
4.25e-15	1.21e-14	14.37	13.92
2.94e-05	3.17e-05	4.53	4.5
0.000325	0.000332	3.49	3.48
9.61e-09	1.57e-08	8.02	7.81
1.07e-72	4.98e-72	71.97	71.3
3.08e-07	4.07e-07	6.51	6.39
6.13e-07	7.8e-07	6.21	6.11
1.36e-06	1.66e-06	5.87	5.78
2.95e-37	1.26e-36	36.53	35.9
1.02e-09	1.89e-09	8.99	8.72
6.97e-08	1.01e-07	7.16	7
1.19e-12	2.94e-12	11.92	11.53
2.38e-06	2.82e-06	5.62	5.55
2.36e-06	2.8e-06	5.63	5.55
1.05e-05	1.17e-05	4.98	4.93
3.68e-08	5.53e-08	7.43	7.26
1.1e-11	2.53e-11	10.96	10.6
3.6e-08	5.42e-08	7.44	7.27
2.12e-10	4.29e-10	9.67	9.37
1.05e-09	1.95e-09	8.98	8.71
0.000246	0.000252	3.61	3.6
9.06e-11	1.9e-10	10.04	9.72
1.11e-17	3.52e-17	16.95	16.45
0	0	1000	1000
5.04e-08	7.42e-08	7.3	7.13
0	0	1000	1000
4.52e-06	5.2e-06	5.34	5.28
0.000155	0.00016	3.81	3.8
3.31e-06	3.86e-06	5.48	5.41
1.26e-08	2.01e-08	7.9	7.7
2.1e-17	6.58e-17	16.68	16.18
1.09e-10	2.27e-10	9.96	9.64
6.77e-10	1.29e-09	9.17	8.89
1.17e-06	1.43e-06	5.93	5.84
0.000307	0.000314	3.51	3.5
5.57e-05	5.89e-05	4.25	4.23
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
2.24e-07	3.02e-07	6.65	6.52
1.81e-09	3.27e-09	8.74	8.49
3.79e-19	1.25e-18	18.42	17.9
1.84e-07	2.51e-07	6.74	6.6
0	0	1000	1000
1.16e-16	3.54e-16	15.94	15.45
1.16e-07	1.63e-07	6.94	6.79
8.59e-16	2.53e-15	15.07	14.6
2.98e-08	4.53e-08	7.53	7.34
3.98e-10	7.8e-10	9.4	9.11
3.62e-16	1.08e-15	15.44	14.97
0	0	1000	1000
2.03e-22	7.27e-22	21.69	21.14
6.67e-10	1.27e-09	9.18	8.9
2.62e-23	9.57e-23	22.58	22.02
2.06e-06	2.45e-06	5.69	5.61
9.42e-29	3.72e-28	28.03	27.43
1.84e-07	2.51e-07	6.74	6.6
2.12e-19	7.05e-19	18.67	18.15
5.69e-07	7.26e-07	6.25	6.14
1.59e-18	5.17e-18	17.8	17.29
4.93e-10	9.54e-10	9.31	9.02
1.97e-09	3.55e-09	8.7	8.45
1.09e-08	1.77e-08	7.96	7.75
7.11e-10	1.35e-09	9.15	8.87
1e-12	2.48e-12	12	11.61
1.29e-09	2.37e-09	8.89	8.63
7.11e-10	1.35e-09	9.15	8.87
5.18e-13	1.31e-12	12.29	11.88
5.28e-10	1.02e-09	9.28	8.99
3.17e-09	5.55e-09	8.5	8.26
5.77e-08	8.44e-08	7.24	7.07
5.16e-11	1.11e-10	10.29	9.95
8.12e-10	1.53e-09	9.09	8.82
1.93e-16	5.85e-16	15.71	15.23
1.81e-08	2.83e-08	7.74	7.55
6.09e-08	8.88e-08	7.22	7.05
8.02e-06	9.01e-06	5.1	5.05
7.3e-10	1.38e-09	9.14	8.86
1.68e-12	4.09e-12	11.77	11.39
1.23e-10	2.55e-10	9.91	9.59
1.95e-23	7.14e-23	22.71	22.15
0	0	1000	1000
1.49e-08	2.36e-08	7.83	7.63
1.35e-37	5.74e-37	36.87	36.24
1.62e-08	2.56e-08	7.79	7.59
4.01e-42	1.75e-41	41.4	40.76
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
3.03e-32	1.24e-31	31.52	30.91
1.95e-24	7.24e-24	23.71	23.14
9.96e-25	3.72e-24	24	23.43
6.72e-34	2.79e-33	33.17	32.55
3.34e-11	7.32e-11	10.48	10.14
1.49e-06	1.81e-06	5.83	5.74
4.92e-07	6.34e-07	6.31	6.2
1.34e-05	1.48e-05	4.87	4.83
0.00411	0.00412	2.39	2.39
1.58e-05	1.73e-05	4.8	4.76
0	0	1000	1000
0	0	1000	1000
5.67e-08	8.31e-08	7.25	7.08
2.17e-08	3.37e-08	7.66	7.47
1.22e-09	2.25e-09	8.91	8.65
0	0	1000	1000
9.1e-09	1.49e-08	8.04	7.83
0	0	1000	1000
8.23e-07	1.03e-06	6.08	5.99
0	0	1000	1000
4.32e-08	6.44e-08	7.36	7.19
5.59e-07	7.15e-07	6.25	6.15
1.59e-07	2.19e-07	6.8	6.66
4.05e-14	1.09e-13	13.39	12.96
1.66e-07	2.28e-07	6.78	6.64
1.09e-07	1.53e-07	6.96	6.81
3.17e-09	5.54e-09	8.5	8.26
9.05e-11	1.9e-10	10.04	9.72
7.76e-09	1.28e-08	8.11	7.89
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
4.02e-09	6.93e-09	8.4	8.16
5.54e-18	1.78e-17	17.26	16.75
6.81e-10	1.3e-09	9.17	8.89
4.63e-12	1.09e-11	11.33	10.96
6.01e-07	7.65e-07	6.22	6.12
8.64e-07	1.08e-06	6.06	5.97
1.69e-07	2.31e-07	6.77	6.64
2.96e-07	3.92e-07	6.53	6.41
1.45e-09	2.66e-09	8.84	8.58
7.86e-08	1.13e-07	7.1	6.95
4.13e-17	1.28e-16	16.38	15.89
7.16e-06	8.08e-06	5.15	5.09
0	0	1000	1000
3.19e-09	5.58e-09	8.5	8.25
8.92e-23	3.22e-22	22.05	21.49
1.31e-12	3.21e-12	11.88	11.49
7.94e-20	2.68e-19	19.1	18.57
1.81e-06	2.17e-06	5.74	5.66
1.57e-05	1.73e-05	4.8	4.76
2.98e-10	5.93e-10	9.53	9.23
5.16e-08	7.6e-08	7.29	7.12
7.3e-06	8.23e-06	5.14	5.08
6.53e-07	8.27e-07	6.19	6.08
4.19e-05	4.47e-05	4.38	4.35
5.8e-12	1.36e-11	11.24	10.87
0	0	1000	1000
3.06e-11	6.73e-11	10.51	10.17
1.78e-07	2.43e-07	6.75	6.61
5.98e-09	1.01e-08	8.22	8
6.09e-10	1.17e-09	9.22	8.93
6.31e-11	1.35e-10	10.2	9.87
1.26e-09	2.33e-09	8.9	8.63
1.44e-07	1.99e-07	6.84	6.7
1.92e-07	2.61e-07	6.72	6.58
8.35e-08	1.19e-07	7.08	6.92
5.49e-07	7.03e-07	6.26	6.15
2.45e-06	2.9e-06	5.61	5.54
6.48e-09	1.08e-08	8.19	7.97
5.96e-12	1.39e-11	11.23	10.86
5.58e-09	9.41e-09	8.25	8.03
4.61e-08	6.83e-08	7.34	7.17
2.06e-06	2.45e-06	5.69	5.61
1.12e-12	2.77e-12	11.95	11.56
4.26e-25	1.6e-24	24.37	23.8
3.01e-07	3.98e-07	6.52	6.4
7e-09	1.16e-08	8.15	7.93
4.19e-06	4.84e-06	5.38	5.32
1.86e-16	5.64e-16	15.73	15.25
7.72e-06	8.69e-06	5.11	5.06
3.14e-09	5.5e-09	8.5	8.26
8.06e-21	2.79e-20	20.09	19.55
1.86e-11	4.18e-11	10.73	10.38
5.53e-22	1.96e-21	21.26	20.71
1.43e-42	6.25e-42	41.85	41.2
3.13e-07	4.13e-07	6.51	6.38
1.2e-14	3.35e-14	13.92	13.47
1.67e-06	2.02e-06	5.78	5.69
2.95e-08	4.5e-08	7.53	7.35
9.7e-08	1.37e-07	7.01	6.86
2.1e-14	5.77e-14	13.68	13.24
7.94e-09	1.31e-08	8.1	7.88
9.15e-23	3.3e-22	22.04	21.48
2.69e-08	4.11e-08	7.57	7.39
9.08e-18	2.89e-17	17.04	16.54
5.11e-09	8.67e-09	8.29	8.06
1.02e-13	2.69e-13	12.99	12.57
4.88e-30	1.96e-29	29.31	28.71
0	0	1000	1000
1.04e-08	1.68e-08	7.98	7.77
4.48e-11	9.69e-11	10.35	10.01
4.88e-25	1.83e-24	24.31	23.74
1.24e-79	5.79e-79	78.91	78.24
0	0	1000	1000
1.31e-11	2.97e-11	10.88	10.53
5.3e-05	5.61e-05	4.28	4.25
0	0	1000	1000
0.00105	0.00106	2.98	2.97
2.3e-06	2.74e-06	5.64	5.56
0.000832	0.000843	3.08	3.07
1.93e-13	5.02e-13	12.71	12.3
3.47e-12	8.27e-12	11.46	11.08
1.57e-06	1.9e-06	5.8	5.72
3.91e-06	4.53e-06	5.41	5.34
7.3e-07	9.18e-07	6.14	6.04
2.48e-07	3.32e-07	6.61	6.48
1.53e-08	2.42e-08	7.82	7.62
2.07e-05	2.25e-05	4.68	4.65
0	0	1000	1000
1.05e-05	1.17e-05	4.98	4.93
1.63e-09	2.96e-09	8.79	8.53
4.64e-06	5.33e-06	5.33	5.27
4.68e-05	4.98e-05	4.33	4.3
5.91e-09	9.93e-09	8.23	8
2.45e-14	6.73e-14	13.61	13.17
1.23e-08	1.98e-08	7.91	7.7
3.23e-16	9.67e-16	15.49	15.01
0	0	1000	1000
0	0	1000	1000
1.81e-09	3.27e-09	8.74	8.48
6.31e-10	1.21e-09	9.2	8.92
3.55e-15	1.02e-14	14.45	13.99
0	0	1000	1000
9.77e-08	1.38e-07	7.01	6.86
0	0	1000	1000
9.06e-09	1.48e-08	8.04	7.83
0	0	1000	1000
0.000478	0.000486	3.32	3.31
0	0	1000	1000
1.7e-09	3.08e-09	8.77	8.51
4.51e-07	5.84e-07	6.35	6.23
4.41e-08	6.56e-08	7.36	7.18
1.25e-07	1.74e-07	6.9	6.76
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
4.76e-06	5.46e-06	5.32	5.26
7.72e-06	8.69e-06	5.11	5.06
5.01e-09	8.51e-09	8.3	8.07
0	0	1000	1000
0	0	1000	1000
1.77e-14	4.89e-14	13.75	13.31
3.53e-13	9.02e-13	12.45	12.04
0	0	1000	1000
4.69e-11	1.01e-10	10.33	9.99
8.85e-08	1.26e-07	7.05	6.9
5.48e-06	6.25e-06	5.26	5.2
2.62e-06	3.09e-06	5.58	5.51
4.28e-09	7.34e-09	8.37	8.13
0	0	1000	1000
4.8e-14	1.29e-13	13.32	12.89
0	0	1000	1000
7.42e-08	1.07e-07	7.13	6.97
9.37e-14	2.48e-13	13.03	12.61
1.17e-08	1.89e-08	7.93	7.72
6.17e-33	2.55e-32	32.21	31.59
1.81e-09	3.26e-09	8.74	8.49
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
2.77e-15	7.97e-15	14.56	14.1
8.24e-47	3.66e-46	46.08	45.44
5.06e-28	1.98e-27	27.3	26.7
2.69e-06	3.17e-06	5.57	5.5
5.56e-14	1.49e-13	13.25	12.83
1.45e-06	1.76e-06	5.84	5.76
0.00327	0.00328	2.49	2.48
4.19e-08	6.26e-08	7.38	7.2
1.52e-08	2.41e-08	7.82	7.62
2.1e-07	2.84e-07	6.68	6.55
3.7e-09	6.41e-09	8.43	8.19
3.78e-16	1.13e-15	15.42	14.95
0	0	1000	1000
3.48e-08	5.25e-08	7.46	7.28
1.1e-05	1.22e-05	4.96	4.91
0	0	1000	1000
1.76e-12	4.27e-12	11.75	11.37
1.73e-09	3.14e-09	8.76	8.5
1.44e-07	1.99e-07	6.84	6.7
1.65e-07	2.26e-07	6.78	6.65
6.18e-08	9e-08	7.21	7.05
0	0	1000	1000
9.06e-07	1.13e-06	6.04	5.95
9.96e-13	2.47e-12	12	11.61
0	0	1000	1000
2.22e-07	3e-07	6.65	6.52
8.12e-05	8.52e-05	4.09	4.07
2.67e-10	5.34e-10	9.57	9.27
4.01e-11	8.73e-11	10.4	10.06
3.69e-27	1.43e-26	26.43	25.85
0	0	1000	1000
0	0	1000	1000
8.03e-11	1.7e-10	10.1	9.77
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
3.51e-09	6.1e-09	8.45	8.21
4.11e-08	6.14e-08	7.39	7.21
1.72e-10	3.52e-10	9.76	9.45
1.76e-07	2.41e-07	6.75	6.62
5.61e-08	8.23e-08	7.25	7.08
6.06e-07	7.7e-07	6.22	6.11
1.32e-06	1.61e-06	5.88	5.79
2.31e-06	2.74e-06	5.64	5.56
4.46e-06	5.13e-06	5.35	5.29
5.09e-16	1.51e-15	15.29	14.82
1.01e-07	1.42e-07	7	6.85
7.48e-09	1.24e-08	8.13	7.91
3.45e-10	6.82e-10	9.46	9.17
7.6e-07	9.54e-07	6.12	6.02
0	0	1000	1000
1.35e-08	2.16e-08	7.87	7.67
1.46e-11	3.31e-11	10.84	10.48
8.12e-23	2.94e-22	22.09	21.53
1.28e-07	1.78e-07	6.89	6.75
1.46e-07	2.03e-07	6.83	6.69
1.39e-09	2.55e-09	8.86	8.59
1.2e-05	1.32e-05	4.92	4.88
2.15e-26	8.24e-26	25.67	25.08
5.13e-20	1.74e-19	19.29	18.76
1.73e-09	3.13e-09	8.76	8.5
0	0	1000	1000
3.11e-07	4.11e-07	6.51	6.39
1.37e-05	1.51e-05	4.86	4.82
9.28e-26	3.52e-25	25.03	24.45
7.47e-09	1.24e-08	8.13	7.91
1.33e-10	2.75e-10	9.87	9.56
1.37e-22	4.92e-22	21.86	21.31
2e-06	2.39e-06	5.7	5.62
1.68e-05	1.84e-05	4.78	4.74
0	0	1000	1000
2.15e-26	8.24e-26	25.67	25.08
2.55e-07	3.42e-07	6.59	6.47
4.29e-14	1.16e-13	13.37	12.94
1.18e-41	5.15e-41	40.93	40.29
6.23e-15	1.76e-14	14.21	13.75
2.12e-09	3.8e-09	8.67	8.42
6.62e-34	2.76e-33	33.18	32.56
2.39e-34	9.96e-34	33.62	33
1.57e-05	1.72e-05	4.8	4.76
1.93e-05	2.1e-05	4.72	4.68
8.02e-05	8.41e-05	4.1	4.08
1.04e-05	1.16e-05	4.98	4.94
4.58e-05	4.87e-05	4.34	4.31
0	0	1000	1000
0	0	1000	1000
1.02e-08	1.65e-08	7.99	7.78
2.09e-06	2.49e-06	5.68	5.6
1.5e-06	1.81e-06	5.82	5.74
4.71e-29	1.87e-28	28.33	27.73
5.73e-08	8.39e-08	7.24	7.08
9.78e-08	1.39e-07	7.01	6.86
1.71e-27	6.66e-27	26.77	26.18
0	0	1000	1000
3.16e-08	4.79e-08	7.5	7.32
0	0	1000	1000
4.61e-09	7.88e-09	8.34	8.1
8.22e-16	2.42e-15	15.09	14.62
3.5e-06	4.08e-06	5.46	5.39
4.56e-11	9.87e-11	10.34	10.01
4.13e-43	1.81e-42	42.38	41.74
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
5.5e-15	1.56e-14	14.26	13.81
4.09e-07	5.33e-07	6.39	6.27
0	0	1000	1000
7.73e-24	2.85e-23	23.11	22.55
6.5e-31	2.63e-30	30.19	29.58
3e-17	9.37e-17	16.52	16.03
0.000465	0.000474	3.33	3.32
0	0	1000	1000
2.57e-05	2.78e-05	4.59	4.56
1.09e-05	1.21e-05	4.96	4.92
0.000419	0.000428	3.38	3.37
0.00259	0.0026	2.59	2.58
0.00933	0.00934	2.03	2.03
0.000973	0.000984	3.01	3.01
1.12e-09	2.08e-09	8.95	8.68
0	0	1000	1000
4.39e-08	6.53e-08	7.36	7.18
7.75e-23	2.8e-22	22.11	21.55
0	0	1000	1000
4.03e-18	1.3e-17	17.39	16.89
0	0	1000	1000
1.44e-09	2.64e-09	8.84	8.58
4.63e-08	6.87e-08	7.33	7.16
7.96e-07	9.98e-07	6.1	6
1.12e-07	1.57e-07	6.95	6.8
2.27e-05	2.46e-05	4.64	4.61
0	0	1000	1000
0	0	1000	1000
1.18e-14	3.29e-14	13.93	13.48
1.85e-07	2.52e-07	6.73	6.6
3.2e-11	7.03e-11	10.49	10.15
0	0	1000	1000
1.47e-09	2.69e-09	8.83	8.57
6e-13	1.51e-12	12.22	11.82
6.79e-08	9.85e-08	7.17	7.01
5.94e-06	6.74e-06	5.23	5.17
1.79e-08	2.8e-08	7.75	7.55
0	0	1000	1000
2.59e-12	6.23e-12	11.59	11.21
1.96e-07	2.66e-07	6.71	6.58
6.35e-08	9.24e-08	7.2	7.03
3.19e-11	7.01e-11	10.5	10.15
9.05e-08	1.29e-07	7.04	6.89
2.53e-39	1.09e-38	38.6	37.96
7.27e-10	1.38e-09	9.14	8.86
2.38e-07	3.2e-07	6.62	6.5
4.18e-07	5.44e-07	6.38	6.26
0.000147	0.000152	3.83	3.82
7.01e-07	8.84e-07	6.15	6.05
0	0	1000	1000
0	0	1000	1000
7.85e-07	9.85e-07	6.1	6.01
0	0	1000	1000
3.38e-07	4.45e-07	6.47	6.35
0	0	1000	1000
0	0	1000	1000
9.18e-13	2.28e-12	12.04	11.64
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
1.75e-13	4.57e-13	12.76	12.34
1.47e-05	1.61e-05	4.83	4.79
3.49e-06	4.07e-06	5.46	5.39
2.18e-15	6.29e-15	14.66	14.2
4.29e-06	4.94e-06	5.37	5.31
5.24e-15	1.49e-14	14.28	13.83
4.67e-08	6.92e-08	7.33	7.16
4.79e-08	7.09e-08	7.32	7.15
5.69e-05	6.02e-05	4.24	4.22
6.29e-09	1.05e-08	8.2	7.98
2.47e-06	2.92e-06	5.61	5.53
0	0	1000	1000
0.000795	0.000806	3.1	3.09
2.58e-08	3.96e-08	7.59	7.4
2.92e-06	3.43e-06	5.53	5.46
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
2.97e-08	4.52e-08	7.53	7.35
4.69e-10	9.11e-10	9.33	9.04
6.65e-15	1.88e-14	14.18	13.73
4.89e-12	1.15e-11	11.31	10.94
3.46e-18	1.12e-17	17.46	16.95
2.66e-11	5.89e-11	10.58	10.23
0	0	1000	1000
4.42e-08	6.56e-08	7.36	7.18
0	0	1000	1000
3.6e-06	4.19e-06	5.44	5.38
1.78e-06	2.14e-06	5.75	5.67
4.01e-15	1.15e-14	14.4	13.94
1.49e-25	5.62e-25	24.83	24.25
0.000103	0.000108	3.99	3.97
5.76e-07	7.35e-07	6.24	6.13
7.94e-08	1.14e-07	7.1	6.94
1.06e-09	1.98e-09	8.97	8.7
2.6e-15	7.47e-15	14.59	14.13
5.86e-07	7.47e-07	6.23	6.13
7.98e-06	8.97e-06	5.1	5.05
1.56e-07	2.15e-07	6.81	6.67
0	0	1000	1000
1.94e-06	2.32e-06	5.71	5.63
3.56e-07	4.67e-07	6.45	6.33
3.48e-08	5.24e-08	7.46	7.28
5.55e-14	1.49e-13	13.26	12.83
0	0	1000	1000
1.5e-20	5.16e-20	19.82	19.29
6.03e-22	2.14e-21	21.22	20.67
1.07e-08	1.74e-08	7.97	7.76
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
7.18e-07	9.05e-07	6.14	6.04
5.99e-18	1.92e-17	17.22	16.72
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
4.25e-07	5.52e-07	6.37	6.26
0	0	1000	1000
7.48e-09	1.24e-08	8.13	7.91
2.98e-11	6.57e-11	10.53	10.18
0	0	1000	1000
5.9e-08	8.63e-08	7.23	7.06
1.08e-10	2.26e-10	9.96	9.65
1.66e-06	2.01e-06	5.78	5.7
5.33e-06	6.08e-06	5.27	5.22
0	0	1000	1000
8.36e-11	1.76e-10	10.08	9.75
1.46e-06	1.78e-06	5.83	5.75
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
0	0	1000	1000
2.63e-05	2.84e-05	4.58	4.55
1.66e-06	2.01e-06	5.78	5.7
4.66e-09	7.95e-09	8.33	8.1
3.29e-12	7.85e-12	11.48	11.11
7.39e-11	1.57e-10	10.13	9.81
3.83e-13	9.74e-13	12.42	12.01
